person_id,eye_type,ear_value_left,ear_value_right
1,Round,0.378,0.370
1,Round,0.377,0.368
1,Round,0.382,0.369
1,Round,0.353,0.347
1,Round,0.359,0.353
1,Round,0.366,0.358
1,Round,0.361,0.354
1,Round,0.374,0.367
1,Round,0.366,0.356
1,Round,0.379,0.369
1,Round,0.376,0.368
1,Round,0.380,0.374
1,Round,0.380,0.373
1,Round,0.386,0.378
1,Round,0.392,0.380
1,Round,0.406,0.395
1,Round,0.405,0.390
1,Round,0.408,0.403
1,Round,0.414,0.404
1,Round,0.417,0.405
1,Round,0.402,0.393
1,Round,0.404,0.396
1,Round,0.390,0.381
1,Round,0.405,0.396
1,Round,0.408,0.396
1,Round,0.403,0.394
1,Round,0.408,0.396
1,Round,0.399,0.387
1,Round,0.427,0.417
1,Round,0.406,0.398
1,Round,0.398,0.389
1,Round,0.385,0.379
1,Round,0.382,0.377
1,Round,0.392,0.386
1,Round,0.370,0.363
1,Round,0.360,0.352
1,Round,0.363,0.357
1,Round,0.348,0.337
1,Round,0.291,0.284
1,Almond,0.224,0.224
1,Round,0.266,0.264
1,Round,0.354,0.354
1,Round,0.367,0.359
1,Round,0.375,0.370
1,Round,0.382,0.379
1,Round,0.374,0.368
1,Round,0.382,0.378
1,Round,0.390,0.383
1,Round,0.389,0.384
1,Round,0.405,0.397
1,Round,0.408,0.396
1,Round,0.397,0.391
1,Round,0.406,0.394
1,Round,0.403,0.391
1,Round,0.404,0.394
1,Round,0.416,0.405
1,Round,0.412,0.397
1,Round,0.420,0.409
1,Round,0.407,0.394
1,Round,0.399,0.387
1,Round,0.398,0.388
1,Round,0.406,0.390
1,Round,0.411,0.401
1,Round,0.411,0.399
1,Round,0.408,0.397
1,Round,0.418,0.405
1,Round,0.419,0.405
1,Round,0.405,0.394
1,Round,0.408,0.397
1,Round,0.416,0.399
1,Round,0.413,0.402
1,Round,0.420,0.407
1,Round,0.416,0.404
1,Round,0.419,0.406
1,Round,0.406,0.393
1,Round,0.421,0.408
1,Round,0.394,0.384
1,Round,0.392,0.380
1,Round,0.379,0.372
1,Round,0.372,0.363
1,Round,0.396,0.385
1,Round,0.396,0.387
1,Round,0.375,0.366
1,Round,0.374,0.366
1,Round,0.373,0.369
1,Round,0.375,0.369
1,Round,0.386,0.378
1,Round,0.389,0.385
1,Round,0.381,0.374
1,Round,0.377,0.365
1,Round,0.371,0.361
1,Round,0.376,0.373
1,Round,0.377,0.369
1,Round,0.359,0.352
1,Round,0.357,0.348
1,Round,0.374,0.365
1,Round,0.364,0.356
1,Round,0.353,0.344
1,Round,0.296,0.283
1,Almond,0.184,0.172
1,Almond,0.181,0.172
1,Almond,0.163,0.161
1,Almond,0.207,0.203
1,Round,0.267,0.260
1,Round,0.314,0.303
1,Round,0.344,0.332
1,Round,0.340,0.326
1,Round,0.340,0.330
1,Round,0.335,0.321
1,Round,0.331,0.318
1,Round,0.347,0.337
1,Round,0.335,0.324
1,Round,0.330,0.320
1,Round,0.335,0.321
1,Round,0.326,0.312
1,Round,0.323,0.308
1,Round,0.318,0.306
1,Almond,0.225,0.206
1,Almond,0.183,0.171
1,Almond,0.184,0.172
1,Almond,0.221,0.212
1,Almond,0.247,0.233
1,Round,0.265,0.255
1,Round,0.279,0.267
1,Round,0.288,0.273
1,Round,0.276,0.260
1,Round,0.301,0.289
1,Round,0.296,0.285
1,Round,0.288,0.275
1,Round,0.290,0.279
1,Round,0.309,0.296
1,Round,0.312,0.303
1,Round,0.301,0.287
1,Round,0.309,0.300
1,Round,0.320,0.310
1,Round,0.325,0.312
1,Round,0.314,0.302
1,Round,0.304,0.295
1,Round,0.298,0.288
1,Round,0.312,0.303
1,Round,0.292,0.282
1,Round,0.296,0.286
1,Round,0.299,0.294
1,Round,0.301,0.294
1,Round,0.296,0.289
1,Round,0.289,0.285
1,Round,0.301,0.294
1,Round,0.298,0.287
1,Round,0.299,0.288
1,Round,0.283,0.270
1,Round,0.283,0.270
1,Round,0.284,0.272
1,Round,0.302,0.289
1,Round,0.272,0.261
1,Round,0.288,0.280
1,Round,0.300,0.292
1,Round,0.300,0.293
1,Round,0.303,0.293
1,Round,0.288,0.276
1,Round,0.302,0.295
1,Round,0.282,0.273
1,Round,0.288,0.280
1,Round,0.293,0.286
1,Round,0.286,0.278
1,Round,0.286,0.281
1,Round,0.277,0.269
1,Round,0.277,0.269
1,Round,0.281,0.272
1,Round,0.288,0.279
1,Round,0.280,0.274
1,Round,0.281,0.267
1,Round,0.277,0.265
1,Round,0.285,0.275
1,Round,0.265,0.252
1,Almond,0.236,0.224
1,Almond,0.232,0.220
1,Almond,0.246,0.238
1,Almond,0.249,0.243
1,Round,0.261,0.257
1,Round,0.266,0.260
1,Round,0.269,0.272
1,Round,0.291,0.308
1,Round,0.278,0.297
1,Round,0.286,0.312
1,Round,0.294,0.322
1,Round,0.303,0.330
1,Round,0.315,0.338
1,Round,0.322,0.343
1,Round,0.319,0.343
1,Round,0.326,0.358
1,Round,0.351,0.386
1,Round,0.371,0.409
1,Round,0.366,0.402
1,Round,0.356,0.394
1,Round,0.347,0.382
1,Round,0.342,0.378
1,Round,0.327,0.355
1,Round,0.353,0.374
1,Round,0.352,0.367
1,Round,0.328,0.345
1,Round,0.361,0.368
1,Round,0.365,0.370
1,Round,0.375,0.375
1,Round,0.361,0.362
1,Round,0.371,0.368
1,Round,0.373,0.372
1,Round,0.360,0.360
1,Round,0.352,0.352
1,Round,0.282,0.274
1,Almond,0.244,0.238
1,Almond,0.242,0.234
1,Round,0.278,0.268
1,Round,0.325,0.313
1,Round,0.325,0.316
1,Round,0.310,0.300
1,Round,0.348,0.335
1,Round,0.354,0.345
1,Round,0.350,0.341
1,Round,0.329,0.319
1,Round,0.342,0.334
1,Round,0.341,0.335
1,Round,0.311,0.310
1,Round,0.318,0.326
1,Round,0.289,0.307
1,Round,0.299,0.316
1,Round,0.304,0.335
1,Round,0.307,0.346
1,Round,0.302,0.351
1,Round,0.294,0.366
1,Round,0.306,0.415
1,Round,0.295,0.435
1,Round,0.318,0.491
1,Round,0.332,0.549
1,Round,0.350,0.593
1,Round,0.338,0.564
1,Round,0.320,0.527
1,Round,0.343,0.569
1,Round,0.339,0.549
1,Round,0.327,0.540
1,Round,0.326,0.553
1,Round,0.344,0.591
1,Round,0.335,0.577
1,Round,0.330,0.584
1,Round,0.340,0.619
1,Round,0.341,0.626
1,Round,0.357,0.688
1,Round,0.349,0.671
1,Round,0.344,0.667
1,Round,0.345,0.658
1,Round,0.338,0.632
1,Round,0.340,0.592
1,Round,0.381,0.649
1,Round,0.345,0.572
1,Round,0.314,0.472
1,Round,0.270,0.376
1,Round,0.241,0.306
1,Round,0.242,0.279
1,Round,0.246,0.266
1,Round,0.247,0.251
1,Round,0.273,0.276
1,Round,0.283,0.284
1,Round,0.277,0.276
1,Round,0.283,0.275
1,Round,0.292,0.286
1,Round,0.303,0.299
1,Round,0.308,0.308
1,Round,0.311,0.311
1,Round,0.317,0.316
1,Round,0.320,0.315
1,Round,0.325,0.316
1,Round,0.347,0.338
1,Round,0.353,0.340
1,Round,0.342,0.327
1,Round,0.327,0.308
1,Round,0.336,0.319
1,Round,0.320,0.301
1,Round,0.316,0.299
1,Round,0.326,0.311
1,Round,0.332,0.315
1,Round,0.337,0.320
1,Round,0.356,0.342
1,Round,0.371,0.350
1,Round,0.371,0.350
1,Round,0.356,0.334
1,Round,0.311,0.284
1,Round,0.322,0.287
1,Round,0.317,0.267
1,Round,0.352,0.280
1,Round,0.398,0.299
1,Round,0.541,0.352
1,Round,0.645,0.373
1,Round,0.712,0.383
1,Round,0.811,0.403
1,Round,0.892,0.410
1,Round,0.953,0.412
1,Round,1.056,0.405
1,Round,1.202,0.424
1,Round,1.198,0.412
1,Round,1.174,0.424
1,Round,1.047,0.398
1,Round,1.159,0.419
1,Round,1.079,0.406
1,Round,1.033,0.408
1,Round,1.058,0.427
1,Round,1.052,0.443
1,Round,1.081,0.451
1,Round,1.099,0.450
1,Round,1.047,0.448
1,Round,0.963,0.437
1,Round,0.980,0.439
1,Round,0.960,0.441
1,Round,0.908,0.445
1,Round,0.930,0.453
1,Round,0.946,0.457
1,Round,0.885,0.451
1,Round,0.855,0.456
1,Round,0.870,0.449
1,Round,0.867,0.465
1,Round,0.891,0.470
1,Round,0.906,0.477
1,Round,0.902,0.468
1,Round,0.868,0.458
1,Round,0.832,0.448
1,Round,0.752,0.414
1,Round,0.672,0.391
1,Round,0.525,0.340
1,Round,0.469,0.326
1,Round,0.434,0.304
1,Round,0.331,0.262
1,Round,0.274,0.237
1,Round,0.275,0.249
1,Round,0.280,0.259
1,Round,0.265,0.248
1,Round,0.270,0.259
1,Round,0.273,0.265
1,Round,0.270,0.260
1,Round,0.274,0.265
1,Round,0.290,0.280
1,Round,0.281,0.270
1,Round,0.284,0.271
1,Round,0.288,0.280
1,Round,0.293,0.283
1,Round,0.298,0.288
1,Round,0.304,0.297
1,Round,0.306,0.302
1,Round,0.318,0.317
1,Round,0.310,0.307
1,Round,0.310,0.308
1,Round,0.298,0.292
1,Round,0.287,0.285
1,Round,0.303,0.297
1,Round,0.290,0.285
1,Round,0.286,0.280
1,Round,0.288,0.288
1,Round,0.287,0.283
1,Round,0.270,0.265
1,Round,0.276,0.269
1,Round,0.270,0.266
1,Round,0.269,0.263
1,Round,0.273,0.268
1,Round,0.258,0.252
1,Round,0.257,0.249
1,Almond,0.193,0.186
1,Almond,0.180,0.170
1,Almond,0.163,0.158
1,Almond,0.172,0.161
1,Almond,0.169,0.157
1,Almond,0.172,0.156
1,Almond,0.166,0.154
1,Almond,0.167,0.153
1,Almond,0.170,0.163
1,Almond,0.188,0.170
1,Almond,0.178,0.168
1,Almond,0.172,0.161
1,Almond,0.177,0.165
1,Almond,0.190,0.178
1,Almond,0.180,0.169
1,Almond,0.195,0.183
1,Almond,0.187,0.177
1,Almond,0.180,0.167
1,Almond,0.181,0.169
1,Almond,0.176,0.162
1,Almond,0.176,0.160
1,Almond,0.163,0.151
1,Almond,0.167,0.151
1,Almond,0.172,0.156
1,Almond,0.163,0.149
1,Almond,0.146,0.134
1,Almond,0.164,0.149
1,Almond,0.165,0.146
1,Almond,0.167,0.148
1,Almond,0.155,0.142
1,Almond,0.155,0.142
1,Almond,0.152,0.137
1,Almond,0.156,0.144
1,Almond,0.164,0.148
1,Almond,0.167,0.151
1,Almond,0.154,0.139
1,Almond,0.145,0.137
1,Almond,0.145,0.134
1,Almond,0.150,0.137
1,Almond,0.157,0.145
1,Almond,0.167,0.153
1,Almond,0.154,0.142
1,Almond,0.160,0.148
1,Almond,0.159,0.145
1,Almond,0.169,0.155
1,Almond,0.165,0.151
1,Almond,0.171,0.156
1,Almond,0.181,0.162
1,Almond,0.167,0.152
1,Almond,0.174,0.159
1,Almond,0.172,0.159
1,Almond,0.169,0.154
1,Almond,0.168,0.156
1,Almond,0.172,0.157
1,Almond,0.171,0.157
1,Almond,0.171,0.159
1,Almond,0.163,0.153
1,Almond,0.157,0.145
1,Almond,0.166,0.153
1,Almond,0.162,0.149
1,Almond,0.172,0.161
1,Almond,0.185,0.172
1,Almond,0.183,0.168
1,Almond,0.222,0.212
1,Almond,0.224,0.214
1,Almond,0.227,0.213
1,Almond,0.227,0.214
1,Almond,0.234,0.220
1,Almond,0.235,0.220
1,Almond,0.240,0.227
1,Almond,0.242,0.226
1,Almond,0.245,0.230
1,Round,0.255,0.240
1,Round,0.252,0.236
1,Round,0.285,0.268
1,Round,0.276,0.257
1,Round,0.278,0.260
1,Round,0.273,0.256
1,Round,0.278,0.261
1,Round,0.273,0.256
1,Round,0.271,0.253
1,Round,0.265,0.247
1,Round,0.289,0.272
1,Round,0.280,0.265
1,Round,0.271,0.254
1,Round,0.284,0.265
1,Round,0.274,0.255
1,Round,0.286,0.268
1,Round,0.274,0.254
1,Round,0.265,0.247
1,Round,0.284,0.265
1,Round,0.272,0.254
1,Round,0.267,0.251
1,Round,0.262,0.246
1,Round,0.284,0.268
1,Round,0.273,0.254
1,Round,0.270,0.254
1,Round,0.265,0.248
1,Round,0.276,0.257
1,Round,0.275,0.259
1,Round,0.284,0.265
1,Round,0.282,0.265
1,Round,0.272,0.256
1,Round,0.266,0.248
1,Round,0.273,0.254
1,Round,0.273,0.256
1,Round,0.275,0.256
1,Round,0.259,0.241
1,Round,0.251,0.235
1,Round,0.283,0.264
1,Round,0.293,0.272
1,Round,0.328,0.304
1,Round,0.328,0.310
1,Round,0.339,0.318
1,Round,0.348,0.332
1,Round,0.345,0.331
1,Round,0.338,0.324
1,Round,0.337,0.324
1,Round,0.348,0.338
1,Round,0.360,0.345
1,Round,0.352,0.337
1,Round,0.357,0.346
1,Round,0.348,0.340
1,Round,0.364,0.359
1,Round,0.367,0.357
1,Round,0.355,0.346
1,Round,0.361,0.353
1,Round,0.357,0.346
1,Round,0.374,0.365
1,Round,0.375,0.365
1,Round,0.379,0.369
1,Round,0.371,0.365
1,Round,0.380,0.371
1,Round,0.367,0.360
1,Round,0.368,0.363
1,Round,0.366,0.355
1,Round,0.363,0.356
1,Round,0.360,0.357
1,Round,0.368,0.361
1,Round,0.349,0.341
1,Round,0.361,0.354
1,Round,0.357,0.352
1,Round,0.370,0.359
1,Round,0.360,0.348
1,Round,0.382,0.367
1,Round,0.370,0.353
1,Round,0.355,0.344
1,Round,0.349,0.336
1,Round,0.350,0.341
1,Round,0.351,0.335
1,Round,0.338,0.322
1,Round,0.317,0.297
1,Round,0.308,0.292
1,Round,0.310,0.294
1,Round,0.289,0.279
1,Round,0.287,0.277
1,Round,0.285,0.270
1,Round,0.282,0.262
1,Round,0.251,0.235
1,Almond,0.201,0.191
1,Almond,0.187,0.174
1,Almond,0.204,0.191
1,Almond,0.217,0.207
1,Almond,0.245,0.229
1,Almond,0.247,0.236
1,Almond,0.241,0.225
1,Almond,0.213,0.201
1,Almond,0.178,0.165
1,Almond,0.196,0.182
1,Almond,0.208,0.197
1,Almond,0.224,0.213
1,Almond,0.231,0.223
1,Round,0.254,0.239
1,Round,0.275,0.259
1,Round,0.280,0.266
1,Round,0.278,0.265
1,Round,0.264,0.255
1,Round,0.274,0.262
1,Round,0.287,0.270
1,Round,0.277,0.263
1,Round,0.284,0.267
1,Round,0.275,0.256
1,Round,0.269,0.255
1,Almond,0.243,0.230
1,Almond,0.224,0.208
1,Almond,0.225,0.206
1,Almond,0.209,0.188
1,Almond,0.208,0.191
1,Almond,0.217,0.195
1,Almond,0.214,0.195
1,Almond,0.206,0.188
1,Almond,0.184,0.167
1,Almond,0.207,0.190
1,Almond,0.209,0.194
1,Almond,0.226,0.204
1,Almond,0.228,0.214
1,Almond,0.242,0.228
1,Almond,0.228,0.210
1,Almond,0.215,0.197
1,Almond,0.225,0.211
1,Almond,0.206,0.193
1,Almond,0.203,0.194
1,Almond,0.207,0.200
1,Almond,0.202,0.201
1,Almond,0.231,0.224
1,Almond,0.226,0.219
1,Almond,0.220,0.218
1,Almond,0.245,0.243
1,Almond,0.223,0.223
1,Almond,0.234,0.233
1,Almond,0.215,0.222
1,Almond,0.219,0.225
1,Almond,0.212,0.218
1,Almond,0.210,0.214
1,Almond,0.224,0.234
1,Almond,0.228,0.234
1,Almond,0.227,0.232
1,Almond,0.238,0.242
1,Almond,0.229,0.233
1,Almond,0.166,0.161
1,Almond,0.161,0.153
1,Almond,0.164,0.162
1,Almond,0.170,0.168
1,Almond,0.179,0.179
1,Almond,0.175,0.174
1,Almond,0.168,0.167
1,Almond,0.179,0.173
1,Almond,0.198,0.193
1,Almond,0.182,0.182
1,Almond,0.200,0.197
1,Almond,0.183,0.180
1,Almond,0.188,0.179
1,Almond,0.197,0.187
1,Almond,0.202,0.192
1,Almond,0.205,0.194
1,Almond,0.209,0.198
1,Almond,0.203,0.195
1,Almond,0.221,0.217
1,Almond,0.224,0.212
1,Almond,0.227,0.214
1,Almond,0.224,0.217
1,Almond,0.228,0.222
1,Almond,0.236,0.229
1,Almond,0.248,0.246
1,Almond,0.233,0.228
1,Almond,0.222,0.214
1,Almond,0.236,0.223
1,Almond,0.239,0.226
1,Almond,0.239,0.228
1,Almond,0.236,0.226
1,Almond,0.250,0.238
1,Almond,0.247,0.230
1,Round,0.278,0.254
1,Round,0.315,0.290
1,Round,0.353,0.331
1,Round,0.363,0.348
1,Round,0.381,0.372
1,Round,0.383,0.372
1,Round,0.404,0.399
1,Round,0.423,0.420
1,Round,0.407,0.403
1,Round,0.406,0.405
1,Round,0.395,0.391
1,Round,0.390,0.384
1,Round,0.385,0.376
1,Round,0.399,0.384
1,Round,0.411,0.392
1,Round,0.402,0.382
1,Round,0.427,0.404
1,Round,0.428,0.410
1,Round,0.412,0.391
1,Round,0.428,0.409
1,Round,0.413,0.406
1,Round,0.421,0.409
1,Round,0.421,0.415
1,Round,0.426,0.414
1,Round,0.394,0.388
1,Round,0.399,0.395
1,Round,0.398,0.391
1,Round,0.408,0.404
1,Round,0.418,0.410
1,Round,0.414,0.409
1,Round,0.415,0.410
1,Round,0.418,0.410
1,Round,0.430,0.421
1,Round,0.418,0.410
1,Round,0.454,0.444
1,Round,0.450,0.445
1,Round,0.450,0.443
1,Round,0.458,0.451
1,Round,0.460,0.452
1,Round,0.456,0.452
1,Round,0.437,0.438
1,Round,0.442,0.440
1,Round,0.447,0.448
1,Round,0.461,0.462
1,Round,0.478,0.476
1,Round,0.460,0.457
1,Round,0.445,0.443
1,Round,0.427,0.429
1,Round,0.435,0.436
1,Round,0.443,0.442
1,Round,0.437,0.435
1,Round,0.444,0.444
1,Round,0.436,0.430
1,Round,0.452,0.438
1,Round,0.443,0.429
1,Round,0.458,0.443
1,Round,0.476,0.459
1,Round,0.473,0.455
1,Round,0.462,0.440
1,Round,0.460,0.438
1,Round,0.479,0.451
1,Round,0.452,0.428
1,Round,0.460,0.439
1,Round,0.444,0.426
1,Round,0.429,0.418
1,Round,0.432,0.425
1,Round,0.446,0.436
1,Round,0.449,0.433
1,Round,0.440,0.426
1,Round,0.432,0.414
1,Round,0.418,0.406
1,Round,0.378,0.367
1,Round,0.359,0.345
1,Round,0.350,0.336
1,Round,0.362,0.350
1,Round,0.353,0.341
1,Round,0.339,0.325
1,Round,0.359,0.342
1,Round,0.359,0.347
1,Round,0.358,0.349
1,Round,0.368,0.360
1,Round,0.358,0.349
1,Round,0.362,0.352
1,Round,0.369,0.358
1,Round,0.372,0.363
1,Round,0.372,0.364
1,Round,0.366,0.356
1,Round,0.349,0.336
1,Round,0.346,0.338
1,Round,0.329,0.320
1,Round,0.321,0.309
1,Round,0.302,0.294
1,Round,0.299,0.287
1,Round,0.293,0.282
1,Round,0.290,0.279
1,Round,0.293,0.280
1,Round,0.293,0.278
1,Round,0.292,0.278
1,Round,0.297,0.281
1,Round,0.293,0.278
1,Round,0.292,0.278
1,Round,0.305,0.293
1,Round,0.312,0.302
1,Round,0.312,0.301
1,Round,0.306,0.298
1,Round,0.300,0.289
1,Round,0.288,0.282
1,Round,0.287,0.282
1,Round,0.290,0.286
1,Round,0.285,0.280
1,Round,0.319,0.312
1,Round,0.323,0.313
1,Round,0.349,0.333
1,Round,0.372,0.360
1,Round,0.372,0.357
1,Round,0.378,0.361
1,Round,0.385,0.370
1,Round,0.375,0.360
1,Round,0.358,0.347
1,Round,0.356,0.343
1,Round,0.362,0.352
1,Round,0.358,0.350
1,Round,0.357,0.345
1,Round,0.350,0.338
1,Round,0.352,0.340
1,Round,0.350,0.342
1,Round,0.357,0.345
1,Round,0.350,0.338
1,Round,0.370,0.358
1,Round,0.352,0.338
1,Round,0.353,0.343
1,Round,0.372,0.360
1,Round,0.373,0.364
1,Round,0.388,0.378
1,Round,0.409,0.394
1,Round,0.411,0.397
1,Round,0.419,0.402
1,Round,0.437,0.418
1,Round,0.431,0.412
1,Round,0.446,0.420
1,Round,0.432,0.412
1,Round,0.433,0.412
1,Round,0.438,0.420
1,Round,0.439,0.421
1,Round,0.433,0.416
1,Round,0.445,0.427
1,Round,0.446,0.428
1,Round,0.431,0.416
1,Round,0.419,0.404
1,Round,0.416,0.401
1,Round,0.400,0.386
1,Round,0.413,0.402
1,Round,0.354,0.347
1,Almond,0.223,0.224
1,Almond,0.202,0.201
1,Almond,0.234,0.229
1,Round,0.270,0.263
1,Round,0.256,0.250
1,Round,0.283,0.276
1,Almond,0.177,0.169
1,Almond,0.162,0.153
1,Almond,0.170,0.163
1,Almond,0.191,0.184
1,Almond,0.198,0.187
1,Almond,0.239,0.229
1,Round,0.259,0.247
1,Round,0.265,0.256
1,Round,0.262,0.253
1,Round,0.288,0.278
1,Round,0.303,0.295
1,Round,0.312,0.298
1,Round,0.299,0.292
1,Round,0.300,0.303
1,Round,0.319,0.357
1,Round,0.339,0.394
1,Round,0.363,0.442
1,Round,0.340,0.432
1,Round,0.330,0.434
1,Round,0.340,0.455
1,Round,0.321,0.461
1,Round,0.344,0.526
1,Round,0.348,0.549
1,Round,0.329,0.531
1,Round,0.349,0.570
1,Round,0.338,0.550
1,Round,0.334,0.542
1,Round,0.333,0.521
1,Round,0.284,0.434
1,Round,0.237,0.356
1,Round,0.272,0.423
1,Round,0.268,0.376
1,Round,0.239,0.299
1,Round,0.224,0.264
1,Almond,0.224,0.248
1,Round,0.246,0.274
1,Round,0.254,0.281
1,Round,0.270,0.304
1,Round,0.273,0.310
1,Round,0.257,0.296
1,Round,0.257,0.293
1,Round,0.231,0.270
1,Round,0.228,0.263
1,Almond,0.220,0.240
1,Almond,0.244,0.245
1,Almond,0.240,0.238
1,Almond,0.213,0.207
1,Almond,0.201,0.199
1,Almond,0.198,0.193
1,Almond,0.213,0.206
1,Almond,0.220,0.208
1,Almond,0.220,0.207
1,Almond,0.201,0.189
1,Almond,0.228,0.211
1,Almond,0.231,0.215
1,Almond,0.220,0.205
1,Almond,0.231,0.216
1,Almond,0.231,0.214
1,Almond,0.226,0.213
1,Round,0.258,0.242
1,Round,0.265,0.247
1,Round,0.290,0.276
1,Round,0.287,0.275
1,Round,0.297,0.285
1,Round,0.289,0.278
1,Round,0.291,0.278
1,Round,0.282,0.270
1,Round,0.287,0.272
1,Round,0.285,0.274
1,Round,0.291,0.281
1,Round,0.287,0.276
1,Round,0.276,0.266
1,Round,0.277,0.264
1,Round,0.311,0.295
1,Round,0.300,0.280
1,Round,0.299,0.282
1,Round,0.313,0.298
1,Round,0.317,0.303
1,Round,0.321,0.314
1,Round,0.314,0.311
1,Round,0.321,0.313
1,Round,0.317,0.314
1,Round,0.312,0.312
1,Round,0.318,0.312
1,Round,0.296,0.291
1,Round,0.297,0.298
1,Round,0.295,0.289
1,Round,0.288,0.285
1,Round,0.312,0.305
1,Round,0.300,0.294
1,Round,0.302,0.297
1,Round,0.308,0.302
1,Round,0.310,0.301
1,Round,0.309,0.300
1,Round,0.309,0.302
1,Round,0.307,0.304
1,Round,0.305,0.301
1,Round,0.305,0.297
1,Round,0.295,0.289
1,Round,0.279,0.279
1,Round,0.272,0.268
1,Round,0.263,0.261
1,Round,0.277,0.274
1,Round,0.252,0.246
1,Almond,0.247,0.241
1,Almond,0.238,0.229
1,Almond,0.237,0.229
1,Almond,0.238,0.227
1,Almond,0.240,0.229
1,Almond,0.234,0.225
1,Almond,0.247,0.234
1,Almond,0.229,0.216
1,Almond,0.225,0.215
1,Almond,0.232,0.221
1,Almond,0.225,0.214
1,Almond,0.228,0.218
1,Almond,0.210,0.202
1,Almond,0.212,0.203
1,Almond,0.210,0.203
1,Almond,0.213,0.205
1,Almond,0.210,0.205
1,Almond,0.219,0.212
1,Almond,0.214,0.207
1,Almond,0.215,0.204
1,Almond,0.210,0.203
1,Almond,0.212,0.205
1,Almond,0.217,0.209
1,Almond,0.213,0.204
1,Almond,0.218,0.212
1,Almond,0.218,0.211
1,Almond,0.213,0.206
1,Almond,0.223,0.219
1,Almond,0.220,0.215
1,Almond,0.216,0.211
1,Almond,0.210,0.204
1,Almond,0.215,0.212
1,Almond,0.215,0.211
1,Almond,0.212,0.213
1,Almond,0.215,0.217
1,Almond,0.213,0.214
1,Almond,0.217,0.215
1,Almond,0.218,0.213
1,Almond,0.222,0.216
1,Almond,0.234,0.228
1,Almond,0.245,0.234
1,Almond,0.243,0.232
1,Almond,0.246,0.234
1,Round,0.252,0.235
1,Round,0.258,0.244
1,Round,0.260,0.244
1,Round,0.271,0.256
1,Round,0.263,0.246
1,Round,0.285,0.268
1,Round,0.274,0.260
1,Round,0.282,0.268
1,Round,0.278,0.268
1,Round,0.260,0.249
1,Round,0.280,0.264
1,Round,0.275,0.261
1,Round,0.294,0.280
1,Round,0.310,0.299
1,Round,0.319,0.308
1,Round,0.346,0.337
1,Round,0.348,0.337
1,Round,0.353,0.346
1,Round,0.370,0.357
1,Round,0.385,0.375
1,Round,0.367,0.350
1,Round,0.362,0.347
1,Round,0.373,0.355
1,Round,0.369,0.356
1,Round,0.394,0.375
1,Round,0.389,0.372
1,Round,0.391,0.376
1,Round,0.399,0.384
1,Round,0.420,0.403
1,Round,0.424,0.409
1,Round,0.426,0.409
1,Round,0.417,0.400
1,Round,0.427,0.406
1,Round,0.407,0.388
1,Round,0.412,0.392
1,Round,0.398,0.374
1,Round,0.389,0.374
1,Round,0.372,0.358
1,Round,0.384,0.364
1,Round,0.382,0.365
1,Round,0.378,0.367
1,Round,0.391,0.378
1,Round,0.367,0.354
1,Round,0.368,0.359
1,Round,0.367,0.355
1,Round,0.382,0.365
1,Round,0.364,0.347
1,Round,0.353,0.335
1,Round,0.354,0.335
1,Round,0.348,0.336
1,Round,0.352,0.340
1,Round,0.336,0.325
1,Round,0.323,0.314
1,Round,0.312,0.304
1,Round,0.314,0.306
1,Round,0.304,0.291
1,Round,0.306,0.296
1,Round,0.321,0.308
