person_id,eye_type,ear_value_left,ear_value_right
1,Almond,0.239,0.231
1,Almond,0.224,0.219
1,Almond,0.24,0.234
1,Almond,0.233,0.226
1,Almond,0.236,0.231
1,Almond,0.224,0.218
1,Almond,0.239,0.234
1,Almond,0.243,0.235
1,Almond,0.231,0.223
1,Almond,0.23,0.224
1,Almond,0.23,0.222
1,Almond,0.24,0.235
1,Almond,0.242,0.233
1,Almond,0.232,0.228
1,Almond,0.229,0.222
1,Almond,0.244,0.237
1,Almond,0.236,0.23
1,Almond,0.23,0.223
1,Almond,0.241,0.23
1,Almond,0.242,0.233
1,Almond,0.24,0.232
1,Almond,0.243,0.238
1,Almond,0.236,0.228
1,Almond,0.242,0.235
1,Almond,0.242,0.235
1,Almond,0.244,0.236
1,Almond,0.248,0.241
1,Almond,0.249,0.242
1,Almond,0.24,0.235
1,Almond,0.24,0.232
1,Almond,0.243,0.235
1,Round,0.257,0.249
1,Round,0.275,0.27
1,Round,0.292,0.286
1,Round,0.27,0.263
1,Round,0.282,0.273
1,Round,0.273,0.267
1,Round,0.289,0.281
1,Round,0.289,0.284
1,Round,0.291,0.281
1,Round,0.295,0.29
1,Round,0.301,0.293
1,Round,0.306,0.298
1,Round,0.298,0.294
1,Round,0.31,0.305
1,Round,0.327,0.321
1,Round,0.338,0.334
1,Round,0.331,0.329
1,Round,0.336,0.334
1,Round,0.34,0.34
1,Round,0.359,0.357
1,Round,0.369,0.37
1,Round,0.366,0.365
1,Round,0.377,0.376
1,Round,0.385,0.386
1,Round,0.373,0.375
1,Round,0.384,0.384
1,Round,0.376,0.377
1,Round,0.399,0.397
1,Round,0.398,0.399
1,Round,0.404,0.404
1,Round,0.407,0.407
1,Round,0.4,0.398
1,Round,0.412,0.408
1,Round,0.409,0.406
1,Round,0.411,0.41
1,Round,0.417,0.417
1,Round,0.412,0.408
1,Round,0.427,0.426
1,Round,0.414,0.408
1,Round,0.42,0.42
1,Round,0.418,0.417
1,Round,0.421,0.42
1,Round,0.418,0.417
1,Round,0.422,0.423
1,Round,0.42,0.421
1,Round,0.427,0.428
1,Round,0.427,0.427
1,Round,0.427,0.428
1,Round,0.437,0.44
1,Round,0.43,0.426
1,Round,0.423,0.426
1,Round,0.434,0.439
1,Round,0.428,0.426
1,Round,0.429,0.434
1,Round,0.434,0.438
1,Round,0.429,0.434
1,Round,0.433,0.435
1,Round,0.434,0.438
1,Round,0.432,0.437
1,Round,0.43,0.433
1,Round,0.426,0.428
1,Round,0.43,0.432
1,Round,0.439,0.442
1,Round,0.44,0.443
1,Round,0.443,0.448
1,Round,0.432,0.439
1,Round,0.436,0.441
1,Round,0.434,0.44
1,Round,0.437,0.444
1,Round,0.443,0.447
1,Round,0.427,0.435
1,Round,0.433,0.441
1,Round,0.438,0.442
1,Round,0.438,0.443
1,Round,0.439,0.446
1,Round,0.439,0.444
1,Round,0.44,0.449
1,Round,0.441,0.449
1,Round,0.439,0.449
1,Round,0.43,0.44
1,Round,0.436,0.444
1,Round,0.428,0.434
1,Round,0.439,0.444
1,Round,0.436,0.443
1,Round,0.433,0.442
1,Round,0.44,0.446
1,Round,0.321,0.322
1,Almond,0.248,0.243
1,Round,0.28,0.277
1,Round,0.339,0.336
1,Round,0.356,0.357
1,Round,0.38,0.382
1,Round,0.377,0.378
1,Round,0.394,0.398
1,Round,0.387,0.388
1,Round,0.39,0.394
1,Round,0.398,0.399
